GAME_ID,PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,SHOT_MADE
0021400932,Stephen Curry,Golden State Warriors,1,3,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,FALSE
0021400932,Stephen Curry,Golden State Warriors,1,2,18,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,FALSE
0021400932,Stephen Curry,Golden State Warriors,2,5,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,TRUE
0021400932,Stephen Curry,Golden State Warriors,3,11,36,Missed Shot,Turnaround Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,FALSE
0021400932,Stephen Curry,Golden State Warriors,3,9,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,TRUE
0021400932,Stephen Curry,Golden State Warriors,3,8,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,TRUE
0021400932,Stephen Curry,Golden State Warriors,4,6,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400944,Stephen Curry,Golden State Warriors,1,10,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400944,Stephen Curry,Golden State Warriors,1,8,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,TRUE
0021400944,Stephen Curry,Golden State Warriors,1,6,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,FALSE
0021400944,Stephen Curry,Golden State Warriors,1,5,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400944,Stephen Curry,Golden State Warriors,1,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400944,Stephen Curry,Golden State Warriors,1,0,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,FALSE
0021400944,Stephen Curry,Golden State Warriors,1,0,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400944,Stephen Curry,Golden State Warriors,2,2,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400944,Stephen Curry,Golden State Warriors,2,1,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400944,Stephen Curry,Golden State Warriors,2,0,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400944,Stephen Curry,Golden State Warriors,3,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400944,Stephen Curry,Golden State Warriors,3,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,TRUE
0021400944,Stephen Curry,Golden State Warriors,3,8,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021400944,Stephen Curry,Golden State Warriors,3,7,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,TRUE
0021400944,Stephen Curry,Golden State Warriors,3,4,9,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021400944,Stephen Curry,Golden State Warriors,3,3,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,TRUE
0021400944,Stephen Curry,Golden State Warriors,4,11,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021400944,Stephen Curry,Golden State Warriors,4,10,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,FALSE
0021400944,Stephen Curry,Golden State Warriors,4,8,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400944,Stephen Curry,Golden State Warriors,4,6,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,TRUE
0021400944,Stephen Curry,Golden State Warriors,4,5,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400944,Stephen Curry,Golden State Warriors,4,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,FALSE
0021400944,Stephen Curry,Golden State Warriors,4,3,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,TRUE
0021400944,Stephen Curry,Golden State Warriors,4,2,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021400960,Stephen Curry,Golden State Warriors,1,9,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400960,Stephen Curry,Golden State Warriors,1,7,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021400960,Stephen Curry,Golden State Warriors,1,5,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,TRUE
0021400960,Stephen Curry,Golden State Warriors,1,4,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400960,Stephen Curry,Golden State Warriors,1,3,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,FALSE
0021400960,Stephen Curry,Golden State Warriors,1,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400960,Stephen Curry,Golden State Warriors,1,0,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,11,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,9,20,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,7,13,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,6,40,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,TRUE
0021400960,Stephen Curry,Golden State Warriors,3,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,3,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,TRUE
0021400960,Stephen Curry,Golden State Warriors,3,1,55,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021400960,Stephen Curry,Golden State Warriors,3,1,48,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400981,Stephen Curry,Golden State Warriors,1,9,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,TRUE
0021400981,Stephen Curry,Golden State Warriors,1,9,23,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,TRUE
0021400981,Stephen Curry,Golden State Warriors,1,8,53,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021400981,Stephen Curry,Golden State Warriors,1,6,32,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,FALSE
0021400981,Stephen Curry,Golden State Warriors,1,3,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021400981,Stephen Curry,Golden State Warriors,1,2,16,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,FALSE
0021400981,Stephen Curry,Golden State Warriors,1,0,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021400981,Stephen Curry,Golden State Warriors,2,1,44,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021400981,Stephen Curry,Golden State Warriors,2,1,13,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021400981,Stephen Curry,Golden State Warriors,2,0,1,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,TRUE
0021400981,Stephen Curry,Golden State Warriors,3,11,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,FALSE
0021400981,Stephen Curry,Golden State Warriors,3,6,56,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021400981,Stephen Curry,Golden State Warriors,3,5,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400981,Stephen Curry,Golden State Warriors,3,4,34,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400981,Stephen Curry,Golden State Warriors,3,4,0,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400999,Stephen Curry,Golden State Warriors,1,11,44,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,FALSE
0021400999,Stephen Curry,Golden State Warriors,1,5,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021400999,Stephen Curry,Golden State Warriors,2,4,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021400999,Stephen Curry,Golden State Warriors,2,0,40,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,FALSE
0021400999,Stephen Curry,Golden State Warriors,3,10,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400999,Stephen Curry,Golden State Warriors,3,9,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021400999,Stephen Curry,Golden State Warriors,3,8,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,FALSE
0021400999,Stephen Curry,Golden State Warriors,3,5,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,TRUE
0021400999,Stephen Curry,Golden State Warriors,3,4,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021400999,Stephen Curry,Golden State Warriors,3,2,10,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,TRUE
0021400999,Stephen Curry,Golden State Warriors,3,1,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021400999,Stephen Curry,Golden State Warriors,3,0,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,FALSE
0021400999,Stephen Curry,Golden State Warriors,4,3,38,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021400999,Stephen Curry,Golden State Warriors,4,0,11,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,FALSE
0021401014,Stephen Curry,Golden State Warriors,1,9,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021401014,Stephen Curry,Golden State Warriors,1,6,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,TRUE
0021401014,Stephen Curry,Golden State Warriors,1,5,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,21,TRUE
0021401014,Stephen Curry,Golden State Warriors,1,4,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,FALSE
0021401014,Stephen Curry,Golden State Warriors,2,5,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,FALSE
0021401014,Stephen Curry,Golden State Warriors,2,4,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,TRUE
0021401014,Stephen Curry,Golden State Warriors,2,3,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,FALSE
0021401014,Stephen Curry,Golden State Warriors,3,9,5,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021401014,Stephen Curry,Golden State Warriors,3,8,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,FALSE
0021401014,Stephen Curry,Golden State Warriors,3,3,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021401014,Stephen Curry,Golden State Warriors,3,2,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,9,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,8,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,TRUE
0021401030,Stephen Curry,Golden State Warriors,1,8,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,7,25,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,6,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,5,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,3,25,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,2,28,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021401030,Stephen Curry,Golden State Warriors,1,1,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,FALSE
0021401030,Stephen Curry,Golden State Warriors,3,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,FALSE
0021401030,Stephen Curry,Golden State Warriors,3,6,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,FALSE
0021401030,Stephen Curry,Golden State Warriors,3,5,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,FALSE
0021401030,Stephen Curry,Golden State Warriors,3,4,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,FALSE
0021401030,Stephen Curry,Golden State Warriors,3,2,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,TRUE
0021401030,Stephen Curry,Golden State Warriors,3,1,12,Made Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,TRUE
0021401030,Stephen Curry,Golden State Warriors,3,0,22,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,TRUE
0021401030,Stephen Curry,Golden State Warriors,3,0,1,Missed Shot,Pullup Jump shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,49,FALSE
0021401036,Stephen Curry,Golden State Warriors,1,10,49,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,FALSE
0021401036,Stephen Curry,Golden State Warriors,1,7,42,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021401036,Stephen Curry,Golden State Warriors,1,6,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,FALSE
0021401036,Stephen Curry,Golden State Warriors,1,2,21,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,FALSE
0021401036,Stephen Curry,Golden State Warriors,1,0,28,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021401036,Stephen Curry,Golden State Warriors,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32,FALSE
0021401036,Stephen Curry,Golden State Warriors,2,3,26,Made Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,TRUE
0021401036,Stephen Curry,Golden State Warriors,2,2,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,TRUE
0021401036,Stephen Curry,Golden State Warriors,2,0,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,TRUE
0021401036,Stephen Curry,Golden State Warriors,2,0,34,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,TRUE
0021401036,Stephen Curry,Golden State Warriors,2,0,5,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,FALSE
0021401036,Stephen Curry,Golden State Warriors,3,9,44,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021401036,Stephen Curry,Golden State Warriors,3,9,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,TRUE
0021401036,Stephen Curry,Golden State Warriors,3,8,37,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,FALSE
0021401036,Stephen Curry,Golden State Warriors,3,7,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021401036,Stephen Curry,Golden State Warriors,3,4,12,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,FALSE
0021401036,Stephen Curry,Golden State Warriors,4,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021401036,Stephen Curry,Golden State Warriors,4,1,56,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021401053,Stephen Curry,Golden State Warriors,1,10,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,FALSE
0021401053,Stephen Curry,Golden State Warriors,1,6,19,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,TRUE
0021401053,Stephen Curry,Golden State Warriors,1,5,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021401053,Stephen Curry,Golden State Warriors,1,4,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,TRUE
0021401053,Stephen Curry,Golden State Warriors,1,1,13,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,TRUE
0021401053,Stephen Curry,Golden State Warriors,2,2,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,TRUE
0021401053,Stephen Curry,Golden State Warriors,3,11,35,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,FALSE
0021401053,Stephen Curry,Golden State Warriors,3,9,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021401053,Stephen Curry,Golden State Warriors,3,6,30,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,FALSE
0021401053,Stephen Curry,Golden State Warriors,3,4,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,FALSE
0021401053,Stephen Curry,Golden State Warriors,3,4,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,TRUE
0021401053,Stephen Curry,Golden State Warriors,3,3,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,TRUE
0021401053,Stephen Curry,Golden State Warriors,3,2,28,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,TRUE
0021401053,Stephen Curry,Golden State Warriors,3,1,19,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021401059,Stephen Curry,Golden State Warriors,1,11,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021401059,Stephen Curry,Golden State Warriors,1,8,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,TRUE
0021401059,Stephen Curry,Golden State Warriors,1,7,39,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,FALSE
0021401059,Stephen Curry,Golden State Warriors,1,5,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,TRUE
0021401059,Stephen Curry,Golden State Warriors,1,4,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,FALSE
0021401059,Stephen Curry,Golden State Warriors,1,2,33,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021401059,Stephen Curry,Golden State Warriors,2,4,55,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021401059,Stephen Curry,Golden State Warriors,2,4,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,TRUE
0021401059,Stephen Curry,Golden State Warriors,2,3,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,FALSE
0021401059,Stephen Curry,Golden State Warriors,2,1,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,FALSE
0021401059,Stephen Curry,Golden State Warriors,2,0,27,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021401059,Stephen Curry,Golden State Warriors,3,9,33,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,TRUE
0021401059,Stephen Curry,Golden State Warriors,3,8,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,FALSE
0021401059,Stephen Curry,Golden State Warriors,3,8,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021401059,Stephen Curry,Golden State Warriors,3,6,57,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,TRUE
0021401059,Stephen Curry,Golden State Warriors,3,6,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021401059,Stephen Curry,Golden State Warriors,3,5,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,TRUE
0021401059,Stephen Curry,Golden State Warriors,3,3,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,FALSE
0021401059,Stephen Curry,Golden State Warriors,3,2,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,TRUE
0021401059,Stephen Curry,Golden State Warriors,4,7,36,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,TRUE
0021401059,Stephen Curry,Golden State Warriors,4,6,12,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,TRUE
0021401059,Stephen Curry,Golden State Warriors,4,1,17,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,FALSE
0021401082,Stephen Curry,Golden State Warriors,1,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,TRUE
0021401082,Stephen Curry,Golden State Warriors,1,6,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,FALSE
0021401082,Stephen Curry,Golden State Warriors,1,1,55,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,FALSE
0021401082,Stephen Curry,Golden State Warriors,1,1,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,TRUE
0021401082,Stephen Curry,Golden State Warriors,1,0,59,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,TRUE
0021401082,Stephen Curry,Golden State Warriors,1,0,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,FALSE
0021401082,Stephen Curry,Golden State Warriors,1,0,3,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,FALSE
0021401082,Stephen Curry,Golden State Warriors,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,FALSE
0021401082,Stephen Curry,Golden State Warriors,2,2,52,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,TRUE
